id,storage_level_id,asset,milestone_year,scenario,period_block_start,period_block_end,inter_period_storage_level_bounds,dual_max_storage_level_inter_period_limit
1371,1371,BG_Hydro_Reservoir,2050,1,276,276,inter_period_only,0.0
1372,1372,BG_Hydro_Reservoir,2050,1,277,277,inter_period_only,0.0
1373,1373,BG_Hydro_Reservoir,2050,1,278,278,inter_period_only,0.0
1374,1374,BG_Hydro_Reservoir,2050,1,279,279,inter_period_only,0.0
1375,1375,BG_Hydro_Reservoir,2050,1,280,280,inter_period_only,0.0
1376,1376,BG_Hydro_Reservoir,2050,1,281,281,inter_period_only,0.0
1377,1377,BG_Hydro_Reservoir,2050,1,282,282,inter_period_only,0.0
1378,1378,BG_Hydro_Reservoir,2050,1,283,283,inter_period_only,0.0
1379,1379,BG_Hydro_Reservoir,2050,1,284,284,inter_period_only,0.0
1380,1380,BG_Hydro_Reservoir,2050,1,285,285,inter_period_only,0.0
1381,1381,BG_Hydro_Reservoir,2050,1,286,286,inter_period_only,0.0
1382,1382,BG_Hydro_Reservoir,2050,1,287,287,inter_period_only,0.0
1383,1383,BG_Hydro_Reservoir,2050,1,288,288,inter_period_only,0.0
1384,1384,BG_Hydro_Reservoir,2050,1,289,289,inter_period_only,0.0
1385,1385,BG_Hydro_Reservoir,2050,1,290,290,inter_period_only,0.0
1386,1386,BG_Hydro_Reservoir,2050,1,291,291,inter_period_only,0.0
1387,1387,BG_Hydro_Reservoir,2050,1,292,292,inter_period_only,0.0
1388,1388,BG_Hydro_Reservoir,2050,1,293,293,inter_period_only,0.0
1389,1389,BG_Hydro_Reservoir,2050,1,294,294,inter_period_only,0.0
1390,1390,BG_Hydro_Reservoir,2050,1,295,295,inter_period_only,0.0
1391,1391,BG_Hydro_Reservoir,2050,1,296,296,inter_period_only,0.0
1392,1392,BG_Hydro_Reservoir,2050,1,297,297,inter_period_only,0.0
1393,1393,BG_Hydro_Reservoir,2050,1,298,298,inter_period_only,0.0
1394,1394,BG_Hydro_Reservoir,2050,1,299,299,inter_period_only,0.0
1395,1395,BG_Hydro_Reservoir,2050,1,300,300,inter_period_only,0.0
1396,1396,BG_Hydro_Reservoir,2050,1,301,301,inter_period_only,0.0
1397,1397,BG_Hydro_Reservoir,2050,1,302,302,inter_period_only,0.0
1398,1398,BG_Hydro_Reservoir,2050,1,303,303,inter_period_only,0.0
1399,1399,BG_Hydro_Reservoir,2050,1,304,304,inter_period_only,0.0
1400,1400,BG_Hydro_Reservoir,2050,1,305,305,inter_period_only,0.0
1401,1401,BG_Hydro_Reservoir,2050,1,306,306,inter_period_only,0.0
1402,1402,BG_Hydro_Reservoir,2050,1,307,307,inter_period_only,0.0
1403,1403,BG_Hydro_Reservoir,2050,1,308,308,inter_period_only,0.0
1404,1404,BG_Hydro_Reservoir,2050,1,309,309,inter_period_only,0.0
1405,1405,BG_Hydro_Reservoir,2050,1,310,310,inter_period_only,0.0
1406,1406,BG_Hydro_Reservoir,2050,1,311,311,inter_period_only,0.0
1407,1407,BG_Hydro_Reservoir,2050,1,312,312,inter_period_only,0.0
1408,1408,BG_Hydro_Reservoir,2050,1,313,313,inter_period_only,0.0
1409,1409,BG_Hydro_Reservoir,2050,1,314,314,inter_period_only,0.0
1410,1410,BG_Hydro_Reservoir,2050,1,315,315,inter_period_only,0.0
1411,1411,BG_Hydro_Reservoir,2050,1,316,316,inter_period_only,0.0
1412,1412,BG_Hydro_Reservoir,2050,1,317,317,inter_period_only,0.0
1413,1413,BG_Hydro_Reservoir,2050,1,318,318,inter_period_only,0.0
1414,1414,BG_Hydro_Reservoir,2050,1,319,319,inter_period_only,0.0
1415,1415,BG_Hydro_Reservoir,2050,1,320,320,inter_period_only,0.0
1416,1416,BG_Hydro_Reservoir,2050,1,321,321,inter_period_only,0.0
1417,1417,BG_Hydro_Reservoir,2050,1,322,322,inter_period_only,0.0
1418,1418,BG_Hydro_Reservoir,2050,1,323,323,inter_period_only,0.0
1419,1419,BG_Hydro_Reservoir,2050,1,324,324,inter_period_only,0.0
1420,1420,BG_Hydro_Reservoir,2050,1,325,325,inter_period_only,0.0
1421,1421,BG_Hydro_Reservoir,2050,1,326,326,inter_period_only,0.0
1422,1422,BG_Hydro_Reservoir,2050,1,327,327,inter_period_only,0.0
1423,1423,BG_Hydro_Reservoir,2050,1,328,328,inter_period_only,0.0
1424,1424,BG_Hydro_Reservoir,2050,1,329,329,inter_period_only,0.0
1425,1425,BG_Hydro_Reservoir,2050,1,330,330,inter_period_only,0.0
1426,1426,BG_Hydro_Reservoir,2050,1,331,331,inter_period_only,0.0
1427,1427,BG_Hydro_Reservoir,2050,1,332,332,inter_period_only,0.0
1428,1428,BG_Hydro_Reservoir,2050,1,333,333,inter_period_only,0.0
1429,1429,BG_Hydro_Reservoir,2050,1,334,334,inter_period_only,0.0
1430,1430,BG_Hydro_Reservoir,2050,1,335,335,inter_period_only,0.0
1431,1431,BG_Hydro_Reservoir,2050,1,336,336,inter_period_only,0.0
1432,1432,BG_Hydro_Reservoir,2050,1,337,337,inter_period_only,0.0
1433,1433,BG_Hydro_Reservoir,2050,1,338,338,inter_period_only,0.0
1434,1434,BG_Hydro_Reservoir,2050,1,339,339,inter_period_only,0.0
1435,1435,BG_Hydro_Reservoir,2050,1,340,340,inter_period_only,0.0
1436,1436,BG_Hydro_Reservoir,2050,1,341,341,inter_period_only,0.0
1437,1437,BG_Hydro_Reservoir,2050,1,342,342,inter_period_only,0.0
1438,1438,BG_Hydro_Reservoir,2050,1,343,343,inter_period_only,0.0
1439,1439,BG_Hydro_Reservoir,2050,1,344,344,inter_period_only,0.0
1440,1440,BG_Hydro_Reservoir,2050,1,345,345,inter_period_only,0.0
1441,1441,BG_Hydro_Reservoir,2050,1,346,346,inter_period_only,0.0
1442,1442,BG_Hydro_Reservoir,2050,1,347,347,inter_period_only,0.0
1443,1443,BG_Hydro_Reservoir,2050,1,348,348,inter_period_only,0.0
1444,1444,BG_Hydro_Reservoir,2050,1,349,349,inter_period_only,0.0
1445,1445,BG_Hydro_Reservoir,2050,1,350,350,inter_period_only,0.0
1446,1446,BG_Hydro_Reservoir,2050,1,351,351,inter_period_only,0.0
1447,1447,BG_Hydro_Reservoir,2050,1,352,352,inter_period_only,0.0
1448,1448,BG_Hydro_Reservoir,2050,1,353,353,inter_period_only,0.0
1449,1449,BG_Hydro_Reservoir,2050,1,354,354,inter_period_only,0.0
1450,1450,BG_Hydro_Reservoir,2050,1,355,355,inter_period_only,0.0
1451,1451,BG_Hydro_Reservoir,2050,1,356,356,inter_period_only,0.0
1452,1452,BG_Hydro_Reservoir,2050,1,357,357,inter_period_only,0.0
1453,1453,BG_Hydro_Reservoir,2050,1,358,358,inter_period_only,0.0
1454,1454,BG_Hydro_Reservoir,2050,1,359,359,inter_period_only,0.0
1455,1455,BG_Hydro_Reservoir,2050,1,360,360,inter_period_only,0.0
1456,1456,BG_Hydro_Reservoir,2050,1,361,361,inter_period_only,0.0
1457,1457,BG_Hydro_Reservoir,2050,1,362,362,inter_period_only,0.0
1458,1458,BG_Hydro_Reservoir,2050,1,363,363,inter_period_only,0.0
1459,1459,BG_Hydro_Reservoir,2050,1,364,364,inter_period_only,0.0
1460,1460,BG_Hydro_Reservoir,2050,1,365,365,inter_period_only,0.0
1461,1461,BG_Pump_Hydro_Closed,2050,1,1,1,inter_period_only,0.0
1462,1462,BG_Pump_Hydro_Closed,2050,1,2,2,inter_period_only,0.0
1463,1463,BG_Pump_Hydro_Closed,2050,1,3,3,inter_period_only,0.0
1464,1464,BG_Pump_Hydro_Closed,2050,1,4,4,inter_period_only,0.0
1465,1465,BG_Pump_Hydro_Closed,2050,1,5,5,inter_period_only,0.0
1466,1466,BG_Pump_Hydro_Closed,2050,1,6,6,inter_period_only,0.0
1467,1467,BG_Pump_Hydro_Closed,2050,1,7,7,inter_period_only,0.0
1468,1468,BG_Pump_Hydro_Closed,2050,1,8,8,inter_period_only,0.0
1469,1469,BG_Pump_Hydro_Closed,2050,1,9,9,inter_period_only,0.0
1470,1470,BG_Pump_Hydro_Closed,2050,1,10,10,inter_period_only,0.0
1471,1471,BG_Pump_Hydro_Closed,2050,1,11,11,inter_period_only,0.0
1472,1472,BG_Pump_Hydro_Closed,2050,1,12,12,inter_period_only,0.0
1473,1473,BG_Pump_Hydro_Closed,2050,1,13,13,inter_period_only,0.0
1474,1474,BG_Pump_Hydro_Closed,2050,1,14,14,inter_period_only,0.0
1475,1475,BG_Pump_Hydro_Closed,2050,1,15,15,inter_period_only,0.0
1476,1476,BG_Pump_Hydro_Closed,2050,1,16,16,inter_period_only,0.0
1477,1477,BG_Pump_Hydro_Closed,2050,1,17,17,inter_period_only,0.0
1478,1478,BG_Pump_Hydro_Closed,2050,1,18,18,inter_period_only,0.0
1479,1479,BG_Pump_Hydro_Closed,2050,1,19,19,inter_period_only,0.0
1480,1480,BG_Pump_Hydro_Closed,2050,1,20,20,inter_period_only,0.0
1481,1481,BG_Pump_Hydro_Closed,2050,1,21,21,inter_period_only,0.0
1482,1482,BG_Pump_Hydro_Closed,2050,1,22,22,inter_period_only,0.0
1483,1483,BG_Pump_Hydro_Closed,2050,1,23,23,inter_period_only,0.0
1484,1484,BG_Pump_Hydro_Closed,2050,1,24,24,inter_period_only,0.0
1485,1485,BG_Pump_Hydro_Closed,2050,1,25,25,inter_period_only,0.0
1486,1486,BG_Pump_Hydro_Closed,2050,1,26,26,inter_period_only,0.0
1487,1487,BG_Pump_Hydro_Closed,2050,1,27,27,inter_period_only,0.0
1488,1488,BG_Pump_Hydro_Closed,2050,1,28,28,inter_period_only,0.0
1489,1489,BG_Pump_Hydro_Closed,2050,1,29,29,inter_period_only,0.0
1490,1490,BG_Pump_Hydro_Closed,2050,1,30,30,inter_period_only,0.0
1491,1491,BG_Pump_Hydro_Closed,2050,1,31,31,inter_period_only,0.0
1492,1492,BG_Pump_Hydro_Closed,2050,1,32,32,inter_period_only,0.0
1493,1493,BG_Pump_Hydro_Closed,2050,1,33,33,inter_period_only,0.0
1494,1494,BG_Pump_Hydro_Closed,2050,1,34,34,inter_period_only,0.0
1495,1495,BG_Pump_Hydro_Closed,2050,1,35,35,inter_period_only,0.0
1496,1496,BG_Pump_Hydro_Closed,2050,1,36,36,inter_period_only,0.0
1497,1497,BG_Pump_Hydro_Closed,2050,1,37,37,inter_period_only,0.0
1498,1498,BG_Pump_Hydro_Closed,2050,1,38,38,inter_period_only,0.0
1499,1499,BG_Pump_Hydro_Closed,2050,1,39,39,inter_period_only,0.0
1500,1500,BG_Pump_Hydro_Closed,2050,1,40,40,inter_period_only,0.0
1501,1501,BG_Pump_Hydro_Closed,2050,1,41,41,inter_period_only,0.0
1502,1502,BG_Pump_Hydro_Closed,2050,1,42,42,inter_period_only,0.0
1503,1503,BG_Pump_Hydro_Closed,2050,1,43,43,inter_period_only,0.0
1504,1504,BG_Pump_Hydro_Closed,2050,1,44,44,inter_period_only,0.0
1505,1505,BG_Pump_Hydro_Closed,2050,1,45,45,inter_period_only,0.0
1506,1506,BG_Pump_Hydro_Closed,2050,1,46,46,inter_period_only,0.0
1507,1507,BG_Pump_Hydro_Closed,2050,1,47,47,inter_period_only,0.0
1508,1508,BG_Pump_Hydro_Closed,2050,1,48,48,inter_period_only,0.0
1509,1509,BG_Pump_Hydro_Closed,2050,1,49,49,inter_period_only,0.0
1510,1510,BG_Pump_Hydro_Closed,2050,1,50,50,inter_period_only,0.0
1511,1511,BG_Pump_Hydro_Closed,2050,1,51,51,inter_period_only,0.0
1512,1512,BG_Pump_Hydro_Closed,2050,1,52,52,inter_period_only,0.0
1513,1513,BG_Pump_Hydro_Closed,2050,1,53,53,inter_period_only,0.0
1514,1514,BG_Pump_Hydro_Closed,2050,1,54,54,inter_period_only,0.0
1515,1515,BG_Pump_Hydro_Closed,2050,1,55,55,inter_period_only,0.0
1516,1516,BG_Pump_Hydro_Closed,2050,1,56,56,inter_period_only,0.0
1517,1517,BG_Pump_Hydro_Closed,2050,1,57,57,inter_period_only,0.0
1518,1518,BG_Pump_Hydro_Closed,2050,1,58,58,inter_period_only,0.0
1519,1519,BG_Pump_Hydro_Closed,2050,1,59,59,inter_period_only,0.0
1520,1520,BG_Pump_Hydro_Closed,2050,1,60,60,inter_period_only,0.0
1521,1521,BG_Pump_Hydro_Closed,2050,1,61,61,inter_period_only,0.0
1522,1522,BG_Pump_Hydro_Closed,2050,1,62,62,inter_period_only,0.0
1523,1523,BG_Pump_Hydro_Closed,2050,1,63,63,inter_period_only,0.0
1524,1524,BG_Pump_Hydro_Closed,2050,1,64,64,inter_period_only,0.0
1525,1525,BG_Pump_Hydro_Closed,2050,1,65,65,inter_period_only,0.0
1526,1526,BG_Pump_Hydro_Closed,2050,1,66,66,inter_period_only,0.0
1527,1527,BG_Pump_Hydro_Closed,2050,1,67,67,inter_period_only,0.0
1528,1528,BG_Pump_Hydro_Closed,2050,1,68,68,inter_period_only,0.0
1529,1529,BG_Pump_Hydro_Closed,2050,1,69,69,inter_period_only,0.0
1530,1530,BG_Pump_Hydro_Closed,2050,1,70,70,inter_period_only,0.0
1531,1531,BG_Pump_Hydro_Closed,2050,1,71,71,inter_period_only,0.0
1532,1532,BG_Pump_Hydro_Closed,2050,1,72,72,inter_period_only,0.0
1533,1533,BG_Pump_Hydro_Closed,2050,1,73,73,inter_period_only,0.0
1534,1534,BG_Pump_Hydro_Closed,2050,1,74,74,inter_period_only,0.0
1535,1535,BG_Pump_Hydro_Closed,2050,1,75,75,inter_period_only,0.0
1536,1536,BG_Pump_Hydro_Closed,2050,1,76,76,inter_period_only,0.0
1537,1537,BG_Pump_Hydro_Closed,2050,1,77,77,inter_period_only,0.0
1538,1538,BG_Pump_Hydro_Closed,2050,1,78,78,inter_period_only,0.0
1539,1539,BG_Pump_Hydro_Closed,2050,1,79,79,inter_period_only,0.0
1540,1540,BG_Pump_Hydro_Closed,2050,1,80,80,inter_period_only,0.0
1541,1541,BG_Pump_Hydro_Closed,2050,1,81,81,inter_period_only,0.0
1542,1542,BG_Pump_Hydro_Closed,2050,1,82,82,inter_period_only,0.0
1543,1543,BG_Pump_Hydro_Closed,2050,1,83,83,inter_period_only,0.0
1544,1544,BG_Pump_Hydro_Closed,2050,1,84,84,inter_period_only,0.0
1545,1545,BG_Pump_Hydro_Closed,2050,1,85,85,inter_period_only,0.0
1546,1546,BG_Pump_Hydro_Closed,2050,1,86,86,inter_period_only,0.0
1547,1547,BG_Pump_Hydro_Closed,2050,1,87,87,inter_period_only,0.0
1548,1548,BG_Pump_Hydro_Closed,2050,1,88,88,inter_period_only,0.0
1549,1549,BG_Pump_Hydro_Closed,2050,1,89,89,inter_period_only,0.0
1550,1550,BG_Pump_Hydro_Closed,2050,1,90,90,inter_period_only,0.0
1551,1551,BG_Pump_Hydro_Closed,2050,1,91,91,inter_period_only,0.0
1552,1552,BG_Pump_Hydro_Closed,2050,1,92,92,inter_period_only,0.0
1553,1553,BG_Pump_Hydro_Closed,2050,1,93,93,inter_period_only,0.0
1554,1554,BG_Pump_Hydro_Closed,2050,1,94,94,inter_period_only,0.0
1555,1555,BG_Pump_Hydro_Closed,2050,1,95,95,inter_period_only,0.0
1556,1556,BG_Pump_Hydro_Closed,2050,1,96,96,inter_period_only,0.0
1557,1557,BG_Pump_Hydro_Closed,2050,1,97,97,inter_period_only,0.0
1558,1558,BG_Pump_Hydro_Closed,2050,1,98,98,inter_period_only,0.0
1559,1559,BG_Pump_Hydro_Closed,2050,1,99,99,inter_period_only,0.0
1560,1560,BG_Pump_Hydro_Closed,2050,1,100,100,inter_period_only,0.0
1561,1561,BG_Pump_Hydro_Closed,2050,1,101,101,inter_period_only,0.0
1562,1562,BG_Pump_Hydro_Closed,2050,1,102,102,inter_period_only,0.0
1563,1563,BG_Pump_Hydro_Closed,2050,1,103,103,inter_period_only,0.0
1564,1564,BG_Pump_Hydro_Closed,2050,1,104,104,inter_period_only,0.0
1565,1565,BG_Pump_Hydro_Closed,2050,1,105,105,inter_period_only,0.0
1566,1566,BG_Pump_Hydro_Closed,2050,1,106,106,inter_period_only,0.0
1567,1567,BG_Pump_Hydro_Closed,2050,1,107,107,inter_period_only,0.0
1568,1568,BG_Pump_Hydro_Closed,2050,1,108,108,inter_period_only,0.0
1569,1569,BG_Pump_Hydro_Closed,2050,1,109,109,inter_period_only,0.0
1570,1570,BG_Pump_Hydro_Closed,2050,1,110,110,inter_period_only,0.0
1571,1571,BG_Pump_Hydro_Closed,2050,1,111,111,inter_period_only,0.0
1572,1572,BG_Pump_Hydro_Closed,2050,1,112,112,inter_period_only,0.0
1573,1573,BG_Pump_Hydro_Closed,2050,1,113,113,inter_period_only,0.0
1574,1574,BG_Pump_Hydro_Closed,2050,1,114,114,inter_period_only,0.0
1575,1575,BG_Pump_Hydro_Closed,2050,1,115,115,inter_period_only,0.0
1576,1576,BG_Pump_Hydro_Closed,2050,1,116,116,inter_period_only,0.0
1577,1577,BG_Pump_Hydro_Closed,2050,1,117,117,inter_period_only,0.0
1578,1578,BG_Pump_Hydro_Closed,2050,1,118,118,inter_period_only,0.0
1579,1579,BG_Pump_Hydro_Closed,2050,1,119,119,inter_period_only,0.0
1580,1580,BG_Pump_Hydro_Closed,2050,1,120,120,inter_period_only,0.0
1581,1581,BG_Pump_Hydro_Closed,2050,1,121,121,inter_period_only,0.0
1582,1582,BG_Pump_Hydro_Closed,2050,1,122,122,inter_period_only,0.0
1583,1583,BG_Pump_Hydro_Closed,2050,1,123,123,inter_period_only,0.0
1584,1584,BG_Pump_Hydro_Closed,2050,1,124,124,inter_period_only,0.0
1585,1585,BG_Pump_Hydro_Closed,2050,1,125,125,inter_period_only,0.0
1586,1586,BG_Pump_Hydro_Closed,2050,1,126,126,inter_period_only,0.0
1587,1587,BG_Pump_Hydro_Closed,2050,1,127,127,inter_period_only,0.0
1588,1588,BG_Pump_Hydro_Closed,2050,1,128,128,inter_period_only,0.0
1589,1589,BG_Pump_Hydro_Closed,2050,1,129,129,inter_period_only,0.0
1590,1590,BG_Pump_Hydro_Closed,2050,1,130,130,inter_period_only,0.0
1591,1591,BG_Pump_Hydro_Closed,2050,1,131,131,inter_period_only,0.0
1592,1592,BG_Pump_Hydro_Closed,2050,1,132,132,inter_period_only,0.0
1593,1593,BG_Pump_Hydro_Closed,2050,1,133,133,inter_period_only,0.0
1594,1594,BG_Pump_Hydro_Closed,2050,1,134,134,inter_period_only,0.0
1595,1595,BG_Pump_Hydro_Closed,2050,1,135,135,inter_period_only,0.0
1596,1596,BG_Pump_Hydro_Closed,2050,1,136,136,inter_period_only,0.0
1597,1597,BG_Pump_Hydro_Closed,2050,1,137,137,inter_period_only,0.0
1598,1598,BG_Pump_Hydro_Closed,2050,1,138,138,inter_period_only,0.0
1599,1599,BG_Pump_Hydro_Closed,2050,1,139,139,inter_period_only,0.0
1600,1600,BG_Pump_Hydro_Closed,2050,1,140,140,inter_period_only,0.0
1601,1601,BG_Pump_Hydro_Closed,2050,1,141,141,inter_period_only,0.0
1602,1602,BG_Pump_Hydro_Closed,2050,1,142,142,inter_period_only,0.0
1603,1603,BG_Pump_Hydro_Closed,2050,1,143,143,inter_period_only,0.0
1604,1604,BG_Pump_Hydro_Closed,2050,1,144,144,inter_period_only,0.0
1605,1605,BG_Pump_Hydro_Closed,2050,1,145,145,inter_period_only,0.0
1606,1606,BG_Pump_Hydro_Closed,2050,1,146,146,inter_period_only,0.0
1607,1607,BG_Pump_Hydro_Closed,2050,1,147,147,inter_period_only,0.0
1608,1608,BG_Pump_Hydro_Closed,2050,1,148,148,inter_period_only,0.0
1609,1609,BG_Pump_Hydro_Closed,2050,1,149,149,inter_period_only,0.0
1610,1610,BG_Pump_Hydro_Closed,2050,1,150,150,inter_period_only,0.0
1611,1611,BG_Pump_Hydro_Closed,2050,1,151,151,inter_period_only,0.0
1612,1612,BG_Pump_Hydro_Closed,2050,1,152,152,inter_period_only,0.0
1613,1613,BG_Pump_Hydro_Closed,2050,1,153,153,inter_period_only,0.0
1614,1614,BG_Pump_Hydro_Closed,2050,1,154,154,inter_period_only,0.0
1615,1615,BG_Pump_Hydro_Closed,2050,1,155,155,inter_period_only,0.0
1616,1616,BG_Pump_Hydro_Closed,2050,1,156,156,inter_period_only,0.0
1617,1617,BG_Pump_Hydro_Closed,2050,1,157,157,inter_period_only,0.0
1618,1618,BG_Pump_Hydro_Closed,2050,1,158,158,inter_period_only,0.0
1619,1619,BG_Pump_Hydro_Closed,2050,1,159,159,inter_period_only,0.0
1620,1620,BG_Pump_Hydro_Closed,2050,1,160,160,inter_period_only,0.0
1621,1621,BG_Pump_Hydro_Closed,2050,1,161,161,inter_period_only,0.0
1622,1622,BG_Pump_Hydro_Closed,2050,1,162,162,inter_period_only,0.0
1623,1623,BG_Pump_Hydro_Closed,2050,1,163,163,inter_period_only,0.0
1624,1624,BG_Pump_Hydro_Closed,2050,1,164,164,inter_period_only,0.0
1625,1625,BG_Pump_Hydro_Closed,2050,1,165,165,inter_period_only,0.0
1626,1626,BG_Pump_Hydro_Closed,2050,1,166,166,inter_period_only,0.0
1627,1627,BG_Pump_Hydro_Closed,2050,1,167,167,inter_period_only,0.0
1628,1628,BG_Pump_Hydro_Closed,2050,1,168,168,inter_period_only,0.0
1629,1629,BG_Pump_Hydro_Closed,2050,1,169,169,inter_period_only,0.0
1630,1630,BG_Pump_Hydro_Closed,2050,1,170,170,inter_period_only,0.0
1631,1631,BG_Pump_Hydro_Closed,2050,1,171,171,inter_period_only,0.0
1632,1632,BG_Pump_Hydro_Closed,2050,1,172,172,inter_period_only,0.0
1633,1633,BG_Pump_Hydro_Closed,2050,1,173,173,inter_period_only,0.0
1634,1634,BG_Pump_Hydro_Closed,2050,1,174,174,inter_period_only,0.0
1635,1635,BG_Pump_Hydro_Closed,2050,1,175,175,inter_period_only,0.0
1636,1636,BG_Pump_Hydro_Closed,2050,1,176,176,inter_period_only,0.0
1637,1637,BG_Pump_Hydro_Closed,2050,1,177,177,inter_period_only,0.0
1638,1638,BG_Pump_Hydro_Closed,2050,1,178,178,inter_period_only,0.0
1639,1639,BG_Pump_Hydro_Closed,2050,1,179,179,inter_period_only,0.0
1640,1640,BG_Pump_Hydro_Closed,2050,1,180,180,inter_period_only,0.0
1641,1641,BG_Pump_Hydro_Closed,2050,1,181,181,inter_period_only,0.0
1642,1642,BG_Pump_Hydro_Closed,2050,1,182,182,inter_period_only,0.0
1643,1643,BG_Pump_Hydro_Closed,2050,1,183,183,inter_period_only,0.0
1644,1644,BG_Pump_Hydro_Closed,2050,1,184,184,inter_period_only,0.0
1645,1645,BG_Pump_Hydro_Closed,2050,1,185,185,inter_period_only,0.0
1646,1646,BG_Pump_Hydro_Closed,2050,1,186,186,inter_period_only,0.0
1647,1647,BG_Pump_Hydro_Closed,2050,1,187,187,inter_period_only,0.0
1648,1648,BG_Pump_Hydro_Closed,2050,1,188,188,inter_period_only,0.0
1649,1649,BG_Pump_Hydro_Closed,2050,1,189,189,inter_period_only,0.0
1650,1650,BG_Pump_Hydro_Closed,2050,1,190,190,inter_period_only,0.0
1651,1651,BG_Pump_Hydro_Closed,2050,1,191,191,inter_period_only,0.0
1652,1652,BG_Pump_Hydro_Closed,2050,1,192,192,inter_period_only,0.0
1653,1653,BG_Pump_Hydro_Closed,2050,1,193,193,inter_period_only,0.0
1654,1654,BG_Pump_Hydro_Closed,2050,1,194,194,inter_period_only,0.0
1655,1655,BG_Pump_Hydro_Closed,2050,1,195,195,inter_period_only,0.0
1656,1656,BG_Pump_Hydro_Closed,2050,1,196,196,inter_period_only,0.0
1657,1657,BG_Pump_Hydro_Closed,2050,1,197,197,inter_period_only,0.0
1658,1658,BG_Pump_Hydro_Closed,2050,1,198,198,inter_period_only,0.0
1659,1659,BG_Pump_Hydro_Closed,2050,1,199,199,inter_period_only,0.0
1660,1660,BG_Pump_Hydro_Closed,2050,1,200,200,inter_period_only,0.0
1661,1661,BG_Pump_Hydro_Closed,2050,1,201,201,inter_period_only,0.0
1662,1662,BG_Pump_Hydro_Closed,2050,1,202,202,inter_period_only,0.0
1663,1663,BG_Pump_Hydro_Closed,2050,1,203,203,inter_period_only,0.0
1664,1664,BG_Pump_Hydro_Closed,2050,1,204,204,inter_period_only,0.0
1665,1665,BG_Pump_Hydro_Closed,2050,1,205,205,inter_period_only,0.0
1666,1666,BG_Pump_Hydro_Closed,2050,1,206,206,inter_period_only,0.0
1667,1667,BG_Pump_Hydro_Closed,2050,1,207,207,inter_period_only,0.0
1668,1668,BG_Pump_Hydro_Closed,2050,1,208,208,inter_period_only,0.0
1669,1669,BG_Pump_Hydro_Closed,2050,1,209,209,inter_period_only,0.0
1670,1670,BG_Pump_Hydro_Closed,2050,1,210,210,inter_period_only,0.0
1671,1671,BG_Pump_Hydro_Closed,2050,1,211,211,inter_period_only,0.0
1672,1672,BG_Pump_Hydro_Closed,2050,1,212,212,inter_period_only,0.0
1673,1673,BG_Pump_Hydro_Closed,2050,1,213,213,inter_period_only,0.0
1674,1674,BG_Pump_Hydro_Closed,2050,1,214,214,inter_period_only,0.0
1675,1675,BG_Pump_Hydro_Closed,2050,1,215,215,inter_period_only,0.0
1676,1676,BG_Pump_Hydro_Closed,2050,1,216,216,inter_period_only,0.0
1677,1677,BG_Pump_Hydro_Closed,2050,1,217,217,inter_period_only,0.0
1678,1678,BG_Pump_Hydro_Closed,2050,1,218,218,inter_period_only,0.0
1679,1679,BG_Pump_Hydro_Closed,2050,1,219,219,inter_period_only,0.0
1680,1680,BG_Pump_Hydro_Closed,2050,1,220,220,inter_period_only,0.0
1681,1681,BG_Pump_Hydro_Closed,2050,1,221,221,inter_period_only,0.0
1682,1682,BG_Pump_Hydro_Closed,2050,1,222,222,inter_period_only,0.0
1683,1683,BG_Pump_Hydro_Closed,2050,1,223,223,inter_period_only,0.0
1684,1684,BG_Pump_Hydro_Closed,2050,1,224,224,inter_period_only,0.0
1685,1685,BG_Pump_Hydro_Closed,2050,1,225,225,inter_period_only,0.0
1686,1686,BG_Pump_Hydro_Closed,2050,1,226,226,inter_period_only,0.0
1687,1687,BG_Pump_Hydro_Closed,2050,1,227,227,inter_period_only,0.0
1688,1688,BG_Pump_Hydro_Closed,2050,1,228,228,inter_period_only,0.0
1689,1689,BG_Pump_Hydro_Closed,2050,1,229,229,inter_period_only,0.0
1690,1690,BG_Pump_Hydro_Closed,2050,1,230,230,inter_period_only,0.0
1691,1691,BG_Pump_Hydro_Closed,2050,1,231,231,inter_period_only,0.0
1692,1692,BG_Pump_Hydro_Closed,2050,1,232,232,inter_period_only,0.0
1693,1693,BG_Pump_Hydro_Closed,2050,1,233,233,inter_period_only,0.0
1694,1694,BG_Pump_Hydro_Closed,2050,1,234,234,inter_period_only,0.0
1695,1695,BG_Pump_Hydro_Closed,2050,1,235,235,inter_period_only,0.0
1696,1696,BG_Pump_Hydro_Closed,2050,1,236,236,inter_period_only,0.0
1697,1697,BG_Pump_Hydro_Closed,2050,1,237,237,inter_period_only,0.0
1698,1698,BG_Pump_Hydro_Closed,2050,1,238,238,inter_period_only,0.0
1699,1699,BG_Pump_Hydro_Closed,2050,1,239,239,inter_period_only,0.0
1700,1700,BG_Pump_Hydro_Closed,2050,1,240,240,inter_period_only,0.0
1701,1701,BG_Pump_Hydro_Closed,2050,1,241,241,inter_period_only,0.0
1702,1702,BG_Pump_Hydro_Closed,2050,1,242,242,inter_period_only,0.0
1703,1703,BG_Pump_Hydro_Closed,2050,1,243,243,inter_period_only,0.0
1704,1704,BG_Pump_Hydro_Closed,2050,1,244,244,inter_period_only,0.0
1705,1705,BG_Pump_Hydro_Closed,2050,1,245,245,inter_period_only,0.0
